ERR6752462	MT007544.1	58
ERR6752462	MT012098.1	205
ERR6752462	MT019529.1	2
ERR6752462	MT019531.1	111
ERR6752462	MT019532.1	25
ERR6752462	MT019533.1	11
ERR6752462	MT027062.1	47
ERR6752462	MT027064.1	5
ERR6752462	MT039887.1	1
ERR6752462	MT039888.1	42
ERR6752462	MT039890.1	229
ERR6752462	MT044257.1	64
ERR6752462	MT044258.1	6
ERR6752462	MT049951.1	1
ERR6752462	MT050493.1	80
ERR6752462	MT066156.1	274
ERR6752462	MT066175.1	1
ERR6752462	MT066176.1	322
ERR6752462	MT072688.1	7
ERR6752462	MT093571.1	20
ERR6752462	MT106054.1	107
ERR6752462	MT118835.1	1
ERR6752462	MT121215.1	30
ERR6752462	MT123290.1	27
ERR6752462	MT123291.2	18
ERR6752462	MT123292.2	2
ERR6752462	MT123293.2	12
ERR6752462	MT126808.1	15
ERR6752462	MT135041.1	98
ERR6752462	MT135043.1	8
ERR6752462	MT152824.1	9
ERR6752462	MT159705.2	221
ERR6752462	MT159706.2	92
ERR6752462	MT159707.2	37
ERR6752462	MT159708.2	1
ERR6752462	MT159709.2	27
ERR6752462	MT159712.2	89
ERR6752462	MT159715.2	10
ERR6752462	MT159716.2	37
ERR6752462	MT159717.2	4
ERR6752462	MT159718.2	1
ERR6752462	MT159720.2	108
ERR6752462	MT163716.1	13
ERR6752462	MT163717.1	27
ERR6752462	MT163719.1	1
ERR6752462	MT184908.2	18
ERR6752462	MT184910.1	185
ERR6752462	MT184911.1	757
ERR6752462	MT184912.1	22
ERR6752462	MT184913.1	69
ERR6752462	MT188339.1	201
ERR6752462	MT188340.1	14
ERR6752462	MT188341.1	57
ERR6752462	MT192765.1	901
ERR6752462	NC_045512.2	7
ERR6752462	no_rank	17966
ERR10806662	MN975262.1	99
ERR10806662	MN988668.1	10
ERR10806662	MN988669.1	1
ERR10806662	MN988713.1	84
ERR10806662	MN994467.1	25
ERR10806662	MN994468.1	15
ERR10806662	MN996527.1	3
ERR10806662	MN996528.1	64
ERR10806662	MN996529.1	160
ERR10806662	MN996530.1	1
ERR10806662	MN996531.1	276
ERR10806662	MN997409.1	31
ERR10806662	MT007544.1	54
ERR10806662	MT012098.1	82
ERR10806662	MT019529.1	2
ERR10806662	MT019530.1	1
ERR10806662	MT019531.1	83
ERR10806662	MT019532.1	3
ERR10806662	MT019533.1	44
ERR10806662	MT027062.1	45
ERR10806662	MT027064.1	3
ERR10806662	MT039887.1	3
ERR10806662	MT039888.1	25
ERR10806662	MT039890.1	247
ERR10806662	MT044257.1	85
ERR10806662	MT044258.1	7
ERR10806662	MT049951.1	1
ERR10806662	MT050493.1	64
ERR10806662	MT066156.1	97
ERR10806662	MT066176.1	187
ERR10806662	MT072688.1	13
ERR10806662	MT093571.1	33
ERR10806662	MT106054.1	99
ERR10806662	MT118835.1	1
ERR10806662	MT121215.1	30
ERR10806662	MT123290.1	31
ERR10806662	MT123291.2	21
ERR10806662	MT123292.2	11
ERR10806662	MT123293.2	5
ERR10806662	MT126808.1	25
ERR10806662	MT135041.1	37
ERR10806662	MT135043.1	4
ERR10806662	MT152824.1	20
ERR10806662	MT159705.2	291
ERR10806662	MT159706.2	46
ERR10806662	MT159707.2	100
ERR10806662	MT159708.2	3
ERR10806662	MT159709.2	65
ERR10806662	MT159712.2	596
ERR10806662	MT159715.2	4
ERR10806662	MT159716.2	19
ERR10806662	MT159717.2	4
ERR10806662	MT159718.2	7
ERR10806662	MT159720.2	194
ERR10806662	MT159722.2	1
ERR10806662	MT163716.1	17
ERR10806662	MT163717.1	29
ERR10806662	MT163718.1	1
ERR10806662	MT184908.2	23
ERR10806662	MT184910.1	246
ERR10806662	MT184911.1	648
ERR10806662	MT184912.1	52
ERR10806662	MT184913.1	57
ERR10806662	MT188339.1	78
ERR10806662	MT188340.1	149
ERR10806662	MT188341.1	56
ERR10806662	MT192765.1	905
ERR10806662	NC_045512.2	12
ERR10806662	no_rank	17411
ERR6894671	MN975262.1	57
ERR6894671	MN985325.1	5
ERR6894671	MN988668.1	10
ERR6894671	MN988669.1	4
ERR6894671	MN988713.1	60
ERR6894671	MN994467.1	3
ERR6894671	MN994468.1	123
ERR6894671	MN996527.1	1
ERR6894671	MN996528.1	18
ERR6894671	MN996529.1	124
ERR6894671	MN996531.1	2
ERR6894671	MN997409.1	30
ERR6894671	MT007544.1	63
ERR6894671	MT012098.1	223
ERR6894671	MT019529.1	7
ERR6894671	MT019531.1	108
ERR6894671	MT019532.1	18
ERR6894671	MT019533.1	10
ERR6894671	MT027062.1	62
ERR6894671	MT027063.1	1
ERR6894671	MT027064.1	1
ERR6894671	MT039887.1	2
ERR6894671	MT039888.1	22
ERR6894671	MT039890.1	234
ERR6894671	MT044257.1	81
ERR6894671	MT044258.1	1
ERR6894671	MT049951.1	1
ERR6894671	MT050493.1	94
ERR6894671	MT066156.1	243
ERR6894671	MT066176.1	306
ERR6894671	MT072688.1	15
ERR6894671	MT093571.1	27
ERR6894671	MT093631.2	1
ERR6894671	MT106054.1	100
ERR6894671	MT118835.1	1
ERR6894671	MT121215.1	43
ERR6894671	MT123290.1	20
ERR6894671	MT123291.2	15
ERR6894671	MT123292.2	8
ERR6894671	MT123293.2	3
ERR6894671	MT126808.1	10
ERR6894671	MT135041.1	85
ERR6894671	MT135043.1	10
ERR6894671	MT152824.1	23
ERR6894671	MT159705.2	227
ERR6894671	MT159706.2	99
ERR6894671	MT159707.2	48
ERR6894671	MT159708.2	5
ERR6894671	MT159709.2	26
ERR6894671	MT159712.2	92
ERR6894671	MT159715.2	8
ERR6894671	MT159716.2	58
ERR6894671	MT159717.2	9
ERR6894671	MT159720.2	108
ERR6894671	MT163716.1	11
ERR6894671	MT163717.1	18
ERR6894671	MT163719.1	2
ERR6894671	MT184908.2	14
ERR6894671	MT184910.1	222
ERR6894671	MT184911.1	767
ERR6894671	MT184912.1	22
ERR6894671	MT184913.1	57
ERR6894671	MT188339.1	206
ERR6894671	MT188340.1	11
ERR6894671	MT188341.1	64
ERR6894671	MT192759.1	1
ERR6894671	MT192765.1	987
ERR6894671	MT192773.1	1
ERR6894671	NC_045512.2	7
ERR6894671	no_rank	17801
ERR7280780	MN975262.1	35
ERR7280780	MN985325.1	1
ERR7280780	MN988668.1	1
ERR7280780	MN988713.1	108
ERR7280780	MN994467.1	22
ERR7280780	MN994468.1	87
ERR7280780	MN996527.1	1
ERR7280780	MN996528.1	11
ERR7280780	MN996529.1	84
ERR7280780	MN996530.1	1
ERR7280780	MN996531.1	7
ERR7280780	MN997409.1	62
ERR7280780	MT007544.1	45
ERR7280780	MT012098.1	168
ERR7280780	MT019529.1	1
ERR7280780	MT019531.1	175
ERR7280780	MT019533.1	9
ERR7280780	MT027062.1	50
ERR7280780	MT027063.1	1
ERR7280780	MT027064.1	12
ERR7280780	MT039887.1	4
ERR7280780	MT039888.1	40
ERR7280780	MT039890.1	217
ERR7280780	MT044257.1	58
ERR7280780	MT044258.1	2
ERR7280780	MT050493.1	114
ERR7280780	MT066156.1	44
ERR7280780	MT066176.1	177
ERR7280780	MT072688.1	34
ERR7280780	MT093571.1	8
ERR7280780	MT093631.2	1
ERR7280780	MT106054.1	176
ERR7280780	MT118835.1	3
ERR7280780	MT121215.1	37
ERR7280780	MT123290.1	32
ERR7280780	MT123291.2	11
ERR7280780	MT123292.2	8
ERR7280780	MT123293.2	18
ERR7280780	MT126808.1	9
ERR7280780	MT135041.1	45
ERR7280780	MT135043.1	16
ERR7280780	MT152824.1	12
ERR7280780	MT159705.2	198
ERR7280780	MT159706.2	35
ERR7280780	MT159707.2	45
ERR7280780	MT159709.2	59
ERR7280780	MT159712.2	134
ERR7280780	MT159715.2	5
ERR7280780	MT159716.2	9
ERR7280780	MT159717.2	12
ERR7280780	MT159718.2	2
ERR7280780	MT159720.2	83
ERR7280780	MT163716.1	18
ERR7280780	MT163717.1	82
ERR7280780	MT163719.1	1
ERR7280780	MT184908.2	5
ERR7280780	MT184910.1	135
ERR7280780	MT184911.1	750
ERR7280780	MT184912.1	20
ERR7280780	MT184913.1	56
ERR7280780	MT188339.1	126
ERR7280780	MT188340.1	17
ERR7280780	MT188341.1	43
ERR7280780	MT192765.1	435
ERR7280780	MT192772.1	1
ERR7280780	MT192773.1	1
ERR7280780	NC_045512.2	7
ERR7280780	no_rank	18843
ERR6087467	MN938384.1	1
ERR6087467	MN975262.1	108
ERR6087467	MN988668.1	2
ERR6087467	MN988669.1	5
ERR6087467	MN988713.1	48
ERR6087467	MN994467.1	15
ERR6087467	MN994468.1	73
ERR6087467	MN996527.1	4
ERR6087467	MN996528.1	64
ERR6087467	MN996529.1	168
ERR6087467	MN996530.1	3
ERR6087467	MN996531.1	2
ERR6087467	MN997409.1	24
ERR6087467	MT007544.1	50
ERR6087467	MT012098.1	391
ERR6087467	MT019529.1	16
ERR6087467	MT019531.1	126
ERR6087467	MT019532.1	1
ERR6087467	MT019533.1	55
ERR6087467	MT020881.1	1
ERR6087467	MT027062.1	48
ERR6087467	MT027063.1	6
ERR6087467	MT027064.1	15
ERR6087467	MT039887.1	7
ERR6087467	MT039888.1	24
ERR6087467	MT039890.1	192
ERR6087467	MT044257.1	114
ERR6087467	MT044258.1	4
ERR6087467	MT049951.1	1
ERR6087467	MT050493.1	60
ERR6087467	MT066156.1	208
ERR6087467	MT066176.1	166
ERR6087467	MT072688.1	29
ERR6087467	MT093571.1	22
ERR6087467	MT093631.2	2
ERR6087467	MT106053.1	2
ERR6087467	MT106054.1	124
ERR6087467	MT118835.1	2
ERR6087467	MT121215.1	54
ERR6087467	MT123290.1	37
ERR6087467	MT123291.2	17
ERR6087467	MT123292.2	5
ERR6087467	MT123293.2	19
ERR6087467	MT126808.1	13
ERR6087467	MT135041.1	24
ERR6087467	MT135043.1	7
ERR6087467	MT152824.1	15
ERR6087467	MT159705.2	258
ERR6087467	MT159706.2	70
ERR6087467	MT159707.2	29
ERR6087467	MT159708.2	1
ERR6087467	MT159709.2	60
ERR6087467	MT159712.2	120
ERR6087467	MT159715.2	7
ERR6087467	MT159716.2	6
ERR6087467	MT159717.2	28
ERR6087467	MT159718.2	3
ERR6087467	MT159720.2	126
ERR6087467	MT159722.2	2
ERR6087467	MT163716.1	8
ERR6087467	MT163717.1	21
ERR6087467	MT163718.1	11
ERR6087467	MT163719.1	2
ERR6087467	MT184908.2	10
ERR6087467	MT184910.1	167
ERR6087467	MT184911.1	752
ERR6087467	MT184912.1	184
ERR6087467	MT184913.1	74
ERR6087467	MT188339.1	128
ERR6087467	MT188340.1	13
ERR6087467	MT188341.1	47
ERR6087467	MT192759.1	3
ERR6087467	MT192765.1	748
ERR6087467	MT192773.1	3
ERR6087467	NC_045512.2	13
ERR6087467	no_rank	17854
ERR6894729	MN975262.1	67
ERR6894729	MN985325.1	3
ERR6894729	MN988668.1	8
ERR6894729	MN988669.1	1
ERR6894729	MN988713.1	58
ERR6894729	MN994467.1	12
ERR6894729	MN994468.1	119
ERR6894729	MN996527.1	3
ERR6894729	MN996528.1	15
ERR6894729	MN996529.1	146
ERR6894729	MN996531.1	1
ERR6894729	MN997409.1	25
ERR6894729	MT007544.1	48
ERR6894729	MT012098.1	214
ERR6894729	MT019529.1	7
ERR6894729	MT019531.1	103
ERR6894729	MT019532.1	24
ERR6894729	MT019533.1	7
ERR6894729	MT027062.1	41
ERR6894729	MT027064.1	3
ERR6894729	MT039887.1	4
ERR6894729	MT039888.1	31
ERR6894729	MT039890.1	240
ERR6894729	MT044257.1	73
ERR6894729	MT044258.1	7
ERR6894729	MT049951.1	1
ERR6894729	MT050493.1	88
ERR6894729	MT066156.1	280
ERR6894729	MT066175.1	1
ERR6894729	MT066176.1	317
ERR6894729	MT072688.1	16
ERR6894729	MT093571.1	22
ERR6894729	MT093631.2	2
ERR6894729	MT106054.1	107
ERR6894729	MT118835.1	2
ERR6894729	MT121215.1	41
ERR6894729	MT123290.1	26
ERR6894729	MT123291.2	19
ERR6894729	MT123292.2	6
ERR6894729	MT123293.2	9
ERR6894729	MT126808.1	17
ERR6894729	MT135041.1	88
ERR6894729	MT135043.1	11
ERR6894729	MT152824.1	18
ERR6894729	MT159705.2	225
ERR6894729	MT159706.2	101
ERR6894729	MT159707.2	40
ERR6894729	MT159708.2	3
ERR6894729	MT159709.2	28
ERR6894729	MT159712.2	73
ERR6894729	MT159715.2	9
ERR6894729	MT159716.2	43
ERR6894729	MT159717.2	9
ERR6894729	MT159718.2	2
ERR6894729	MT159720.2	100
ERR6894729	MT159722.2	2
ERR6894729	MT163716.1	15
ERR6894729	MT163717.1	24
ERR6894729	MT163718.1	1
ERR6894729	MT163719.1	2
ERR6894729	MT184908.2	21
ERR6894729	MT184910.1	194
ERR6894729	MT184911.1	772
ERR6894729	MT184912.1	25
ERR6894729	MT184913.1	71
ERR6894729	MT188339.1	167
ERR6894729	MT188340.1	12
ERR6894729	MT188341.1	51
ERR6894729	MT192765.1	982
ERR6894729	MT192773.1	1
ERR6894729	NC_045512.2	16
ERR6894729	no_rank	17834
ERR10808805	MN975262.1	130
ERR10808805	MN988668.1	8
ERR10808805	MN988713.1	57
ERR10808805	MN994467.1	18
ERR10808805	MN994468.1	95
ERR10808805	MN996527.1	6
ERR10808805	MN996528.1	73
ERR10808805	MN996529.1	54
ERR10808805	MN996530.1	2
ERR10808805	MN996531.1	274
ERR10808805	MN997409.1	30
ERR10808805	MT007544.1	72
ERR10808805	MT012098.1	179
ERR10808805	MT019531.1	103
ERR10808805	MT019532.1	7
ERR10808805	MT019533.1	38
ERR10808805	MT027062.1	72
ERR10808805	MT027063.1	3
ERR10808805	MT027064.1	1
ERR10808805	MT039887.1	3
ERR10808805	MT039888.1	27
ERR10808805	MT039890.1	209
ERR10808805	MT044257.1	68
ERR10808805	MT044258.1	3
ERR10808805	MT050493.1	60
ERR10808805	MT066156.1	78
ERR10808805	MT066176.1	215
ERR10808805	MT072688.1	4
ERR10808805	MT093571.1	32
ERR10808805	MT106054.1	83
ERR10808805	MT118835.1	1
ERR10808805	MT121215.1	28
ERR10808805	MT123290.1	21
ERR10808805	MT123291.2	32
ERR10808805	MT123292.2	6
ERR10808805	MT123293.2	10
ERR10808805	MT126808.1	27
ERR10808805	MT135041.1	34
ERR10808805	MT135043.1	1
ERR10808805	MT152824.1	18
ERR10808805	MT159705.2	286
ERR10808805	MT159706.2	43
ERR10808805	MT159707.2	51
ERR10808805	MT159709.2	79
ERR10808805	MT159712.2	59
ERR10808805	MT159713.2	1
ERR10808805	MT159715.2	4
ERR10808805	MT159716.2	46
ERR10808805	MT159717.2	9
ERR10808805	MT159718.2	4
ERR10808805	MT159720.2	120
ERR10808805	MT163716.1	11
ERR10808805	MT163717.1	11
ERR10808805	MT163719.1	2
ERR10808805	MT184908.2	11
ERR10808805	MT184910.1	197
ERR10808805	MT184911.1	775
ERR10808805	MT184912.1	72
ERR10808805	MT184913.1	74
ERR10808805	MT188339.1	140
ERR10808805	MT188340.1	232
ERR10808805	MT188341.1	47
ERR10808805	MT192759.1	2
ERR10808805	MT192765.1	962
ERR10808805	MT192773.1	1
ERR10808805	NC_045512.2	6
ERR10808805	no_rank	17720
ERR10808806	MN938384.1	1
ERR10808806	MN975262.1	110
ERR10808806	MN988668.1	9
ERR10808806	MN988713.1	65
ERR10808806	MN994467.1	18
ERR10808806	MN994468.1	109
ERR10808806	MN996527.1	3
ERR10808806	MN996528.1	69
ERR10808806	MN996529.1	69
ERR10808806	MN996530.1	1
ERR10808806	MN996531.1	259
ERR10808806	MN997409.1	41
ERR10808806	MT007544.1	56
ERR10808806	MT012098.1	306
ERR10808806	MT019529.1	3
ERR10808806	MT019531.1	94
ERR10808806	MT019532.1	4
ERR10808806	MT019533.1	32
ERR10808806	MT027062.1	57
ERR10808806	MT027063.1	2
ERR10808806	MT027064.1	3
ERR10808806	MT039887.1	3
ERR10808806	MT039888.1	18
ERR10808806	MT039890.1	211
ERR10808806	MT044257.1	68
ERR10808806	MT044258.1	6
ERR10808806	MT050493.1	47
ERR10808806	MT066156.1	90
ERR10808806	MT066176.1	219
ERR10808806	MT072688.1	18
ERR10808806	MT093571.1	30
ERR10808806	MT093631.2	2
ERR10808806	MT106054.1	75
ERR10808806	MT118835.1	1
ERR10808806	MT121215.1	28
ERR10808806	MT123290.1	27
ERR10808806	MT123291.2	27
ERR10808806	MT123292.2	3
ERR10808806	MT123293.2	7
ERR10808806	MT126808.1	17
ERR10808806	MT135041.1	32
ERR10808806	MT135042.1	1
ERR10808806	MT135043.1	3
ERR10808806	MT152824.1	11
ERR10808806	MT159705.2	258
ERR10808806	MT159706.2	40
ERR10808806	MT159707.2	89
ERR10808806	MT159708.2	1
ERR10808806	MT159709.2	65
ERR10808806	MT159712.2	311
ERR10808806	MT159713.2	1
ERR10808806	MT159715.2	7
ERR10808806	MT159716.2	14
ERR10808806	MT159717.2	12
ERR10808806	MT159718.2	3
ERR10808806	MT159720.2	169
ERR10808806	MT163716.1	14
ERR10808806	MT163717.1	12
ERR10808806	MT163719.1	3
ERR10808806	MT184908.2	25
ERR10808806	MT184910.1	242
ERR10808806	MT184911.1	588
ERR10808806	MT184912.1	43
ERR10808806	MT184913.1	71
ERR10808806	MT188339.1	127
ERR10808806	MT188340.1	278
ERR10808806	MT188341.1	68
ERR10808806	MT192765.1	961
ERR10808806	NC_045512.2	7
ERR10808806	no_rank	17488
ERR9877510	MN975262.1	124
ERR9877510	MN988668.1	8
ERR9877510	MN988669.1	1
ERR9877510	MN988713.1	57
ERR9877510	MN994467.1	17
ERR9877510	MN994468.1	127
ERR9877510	MN996527.1	5
ERR9877510	MN996528.1	92
ERR9877510	MN996529.1	58
ERR9877510	MN996531.1	260
ERR9877510	MN997409.1	40
ERR9877510	MT007544.1	54
ERR9877510	MT012098.1	138
ERR9877510	MT019529.1	5
ERR9877510	MT019531.1	94
ERR9877510	MT019532.1	10
ERR9877510	MT019533.1	34
ERR9877510	MT020881.1	1
ERR9877510	MT027062.1	46
ERR9877510	MT027063.1	2
ERR9877510	MT027064.1	2
ERR9877510	MT039887.1	3
ERR9877510	MT039888.1	13
ERR9877510	MT039890.1	183
ERR9877510	MT044257.1	58
ERR9877510	MT044258.1	2
ERR9877510	MT050493.1	51
ERR9877510	MT066156.1	65
ERR9877510	MT066175.1	1
ERR9877510	MT066176.1	209
ERR9877510	MT072688.1	10
ERR9877510	MT093571.1	35
ERR9877510	MT093631.2	2
ERR9877510	MT106054.1	84
ERR9877510	MT118835.1	3
ERR9877510	MT121215.1	27
ERR9877510	MT123290.1	20
ERR9877510	MT123291.2	16
ERR9877510	MT123292.2	3
ERR9877510	MT123293.2	7
ERR9877510	MT126808.1	21
ERR9877510	MT135041.1	20
ERR9877510	MT135043.1	8
ERR9877510	MT152824.1	22
ERR9877510	MT159705.2	279
ERR9877510	MT159706.2	28
ERR9877510	MT159707.2	58
ERR9877510	MT159708.2	3
ERR9877510	MT159709.2	86
ERR9877510	MT159711.2	2
ERR9877510	MT159712.2	90
ERR9877510	MT159715.2	5
ERR9877510	MT159716.2	17
ERR9877510	MT159717.2	9
ERR9877510	MT159718.2	3
ERR9877510	MT159720.2	126
ERR9877510	MT163716.1	21
ERR9877510	MT163717.1	5
ERR9877510	MT163719.1	1
ERR9877510	MT184908.2	16
ERR9877510	MT184910.1	258
ERR9877510	MT184911.1	791
ERR9877510	MT184912.1	58
ERR9877510	MT184913.1	59
ERR9877510	MT188339.1	120
ERR9877510	MT188340.1	259
ERR9877510	MT188341.1	55
ERR9877510	MT192765.1	1005
ERR9877510	MT192772.1	1
ERR9877510	NC_045512.2	10
ERR9877510	no_rank	17750
ERR6281163	MN975262.1	144
ERR6281163	MN988668.1	6
ERR6281163	MN988669.1	1
ERR6281163	MN988713.1	52
ERR6281163	MN994467.1	11
ERR6281163	MN994468.1	75
ERR6281163	MN996527.1	4
ERR6281163	MN996528.1	56
ERR6281163	MN996529.1	138
ERR6281163	MN996530.1	1
ERR6281163	MN996531.1	2
ERR6281163	MN997409.1	33
ERR6281163	MT007544.1	67
ERR6281163	MT012098.1	194
ERR6281163	MT019529.1	2
ERR6281163	MT019531.1	110
ERR6281163	MT019532.1	4
ERR6281163	MT019533.1	41
ERR6281163	MT027062.1	62
ERR6281163	MT027063.1	1
ERR6281163	MT027064.1	2
ERR6281163	MT039887.1	1
ERR6281163	MT039888.1	28
ERR6281163	MT039890.1	207
ERR6281163	MT044257.1	88
ERR6281163	MT044258.1	3
ERR6281163	MT049951.1	1
ERR6281163	MT050493.1	76
ERR6281163	MT066156.1	231
ERR6281163	MT066176.1	238
ERR6281163	MT072688.1	13
ERR6281163	MT093571.1	23
ERR6281163	MT106054.1	154
ERR6281163	MT118835.1	2
ERR6281163	MT121215.1	35
ERR6281163	MT123290.1	22
ERR6281163	MT123291.2	20
ERR6281163	MT123292.2	2
ERR6281163	MT123293.2	12
ERR6281163	MT126808.1	21
ERR6281163	MT135041.1	51
ERR6281163	MT135043.1	15
ERR6281163	MT152824.1	21
ERR6281163	MT159705.2	261
ERR6281163	MT159706.2	49
ERR6281163	MT159707.2	54
ERR6281163	MT159708.2	1
ERR6281163	MT159709.2	73
ERR6281163	MT159712.2	106
ERR6281163	MT159715.2	6
ERR6281163	MT159716.2	32
ERR6281163	MT159717.2	5
ERR6281163	MT159718.2	2
ERR6281163	MT159720.2	146
ERR6281163	MT163716.1	7
ERR6281163	MT163717.1	22
ERR6281163	MT184908.2	3
ERR6281163	MT184910.1	238
ERR6281163	MT184911.1	775
ERR6281163	MT184912.1	69
ERR6281163	MT184913.1	84
ERR6281163	MT188339.1	185
ERR6281163	MT188340.1	11
ERR6281163	MT188341.1	59
ERR6281163	MT192759.1	1
ERR6281163	MT192765.1	825
ERR6281163	NC_045512.2	2
ERR6281163	no_rank	17871
ERR6281100	MN975262.1	51
ERR6281100	MN985325.1	1
ERR6281100	MN988668.1	6
ERR6281100	MN988669.1	6
ERR6281100	MN988713.1	76
ERR6281100	MN994467.1	9
ERR6281100	MN994468.1	85
ERR6281100	MN996527.1	2
ERR6281100	MN996528.1	21
ERR6281100	MN996529.1	137
ERR6281100	MN996531.1	2
ERR6281100	MN997409.1	30
ERR6281100	MT007544.1	81
ERR6281100	MT012098.1	207
ERR6281100	MT019529.1	5
ERR6281100	MT019531.1	143
ERR6281100	MT019532.1	10
ERR6281100	MT019533.1	7
ERR6281100	MT027062.1	60
ERR6281100	MT027063.1	1
ERR6281100	MT027064.1	5
ERR6281100	MT039887.1	4
ERR6281100	MT039888.1	31
ERR6281100	MT039890.1	276
ERR6281100	MT044257.1	97
ERR6281100	MT044258.1	3
ERR6281100	MT050493.1	99
ERR6281100	MT066156.1	239
ERR6281100	MT066175.1	1
ERR6281100	MT066176.1	324
ERR6281100	MT072688.1	11
ERR6281100	MT093571.1	16
ERR6281100	MT093631.2	3
ERR6281100	MT106054.1	131
ERR6281100	MT118835.1	4
ERR6281100	MT121215.1	53
ERR6281100	MT123290.1	27
ERR6281100	MT123291.2	22
ERR6281100	MT123292.2	8
ERR6281100	MT123293.2	5
ERR6281100	MT126808.1	27
ERR6281100	MT135041.1	69
ERR6281100	MT135043.1	14
ERR6281100	MT152824.1	24
ERR6281100	MT159705.2	233
ERR6281100	MT159706.2	96
ERR6281100	MT159707.2	76
ERR6281100	MT159708.2	1
ERR6281100	MT159709.2	29
ERR6281100	MT159712.2	90
ERR6281100	MT159715.2	6
ERR6281100	MT159716.2	37
ERR6281100	MT159717.2	6
ERR6281100	MT159718.2	3
ERR6281100	MT159720.2	117
ERR6281100	MT163716.1	10
ERR6281100	MT163717.1	26
ERR6281100	MT163719.1	1
ERR6281100	MT184908.2	14
ERR6281100	MT184910.1	243
ERR6281100	MT184911.1	801
ERR6281100	MT184912.1	31
ERR6281100	MT184913.1	76
ERR6281100	MT188339.1	199
ERR6281100	MT188340.1	10
ERR6281100	MT188341.1	49
ERR6281100	MT192759.1	1
ERR6281100	MT192765.1	827
ERR6281100	NC_045512.2	8
ERR6281100	no_rank	17738
ERR6894527	MN975262.1	493
ERR6894527	MN985325.1	1
ERR6894527	MN988668.1	20
ERR6894527	MN988713.1	42
ERR6894527	MN994467.1	5
ERR6894527	MN994468.1	117
ERR6894527	MN996528.1	21
ERR6894527	MN996529.1	115
ERR6894527	MN996531.1	1
ERR6894527	MN997409.1	32
ERR6894527	MT007544.1	66
ERR6894527	MT012098.1	196
ERR6894527	MT019529.1	8
ERR6894527	MT019531.1	87
ERR6894527	MT019532.1	35
ERR6894527	MT019533.1	11
ERR6894527	MT020881.1	2
ERR6894527	MT027062.1	56
ERR6894527	MT027063.1	1
ERR6894527	MT027064.1	3
ERR6894527	MT039887.1	1
ERR6894527	MT039888.1	27
ERR6894527	MT039890.1	231
ERR6894527	MT044257.1	60
ERR6894527	MT044258.1	8
ERR6894527	MT050493.1	58
ERR6894527	MT066156.1	315
ERR6894527	MT066175.1	1
ERR6894527	MT066176.1	331
ERR6894527	MT072688.1	8
ERR6894527	MT093571.1	26
ERR6894527	MT106054.1	91
ERR6894527	MT118835.1	1
ERR6894527	MT121215.1	28
ERR6894527	MT123290.1	24
ERR6894527	MT123291.2	19
ERR6894527	MT123292.2	6
